asof,semis,ai_infra,rare_metals,robotics
2026-02-15,0.173111602161066,0.3345893415342191,0.1577097147704957,0.3345893415342191
2026-02-15,0.3499841867398345,0.2082351137060742,0.2749155345960479,0.1668651649580433
2026-02-15,0.29603912251524095,0.346150515787889,0.17890518084843504,0.17890518084843504
